UNITID,INSTNM,control_label,predominant_degree_label,region_label,locale_label,dominant_program,default_rate_pct,net_price,completion_rate,PCTPELL,risk_score,risk_flag
364964,Center for Instruction Technology & Innovation,Public,Certificates,Mid East,Rural,Health,0.6,14487.0,0.8889,0.6061,0.5473184409059071,1
188207,Southwestern College,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5469886994744366,1
420246,Sonoran University of Health Sciences,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5460854333082996,1
153782,La James International College-Ft Dodge,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,1.0,0.7368,0.5457923392842823,1
420705,Bakke Graduate University,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5454414486730654,1
421771,Academy of Beauty Professionals,Private for-profit,Certificates,Plains,Suburb,Trades & Applied,0.0,,0.4,0.625,0.5452566695723235,1
147642,Cosmetology Concepts Niles,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.5714,0.4941,0.5446826107068692,1
427335,Lia Schorr Institute of Cosmetic Skin Care Training,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.093,0.4444,0.544015767734643,1
150215,Christian Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,1.7999999999999998,,,,0.5438849415216501,1
198330,Coastal Carolina Community College,Public,Associate's,Southeast,City,Humanities,0.0,7779.0,0.4203,0.3066,0.5437500850639406,1
19200401,Jamestown Business College -,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,3.6999999999999997,,,,0.5436208489255736,1
170736,M J Murphy Beauty College of Mount Pleasant,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.9286,0.4286,0.5435480029706018,1
490744,Northern Technical College,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.5,0.7447,0.54268536063685,1
220163,The Hair Academy LLC,Private for-profit,Certificates,Southeast,Town,Trades & Applied,2.9000000000000004,,0.6667,0.6122,0.5426449531722352,1
151865,Anabaptist Mennonite Biblical Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5424215920831035,1
150288,Concordia Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5424215920831035,1
178527,Neosho Beauty College,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,0.4848,0.5698,0.5422733131347914,1
491871,Vogue International Academy,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,1.0,0.4737,0.542263477367937,1
487083,Protege Academy,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.6667,0.625,0.5420864323158652,1
458821,Empire Beauty School-Jackson,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.3714,0.7315,0.5418478541621313,1
212230,Empire Beauty School-Lebanon,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.1,,0.9048,0.4727,0.5417148665944692,1
165495,Conway School of Landscape Design,Private nonprofit,Graduate,New England,City,STEM,0.0,,,,0.5400291828490686,1
490115,Nashville Film Institute,Private for-profit,Certificates,Southeast,City,Humanities,0.0,,0.5556,0.4186,0.5398863669091266,1
212300,Empire Beauty School-Pottsville,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.6889,0.549,0.5394693922840303,1
216463,Trinity Episcopal School for Ministry,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.5391993327286531,1
240213,Wisconsin School of Professional Psychology,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5391367166220323,1
224758,Exposito School of Hair Design,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.0909,0.6889,0.5390605492978202,1
48133101,Sharp Edgez Barber Institute - Buffalo,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.5389610754955337,1
491242,Johnny Matthew's Hairdressing Training School,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.6897,0.4906,0.5388252229606784,1
142832,Adler University,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5385232074913643,1
375939,YTI Career Institute-Altoona,Private for-profit,Associate's,Mid East,Suburb,Health,2.6,,0.95,0.7284,0.5371163164078182,1
107655,University of Aesthetics & Cosmetology,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.1429,0.7708,0.5365106148264738,1
488907,Wongu University of Oriental Medicine,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.5362609581181473,1
126119,Yuba College,Public,Associate's,Far West,Suburb,Social Science & Public Service,2.5,3573.0,0.3225,0.2799,0.5352794495330094,1
153773,La James College of Hairstyling and Cosmetology,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,0.7083,0.5586,0.533902490039153,1
458007,Love Beauty School Inc,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.6923,0.6526,0.5329206761211721,1
154536,Wartburg Theological Seminary,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.5326131315203668,1
409254,Erikson Institute,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5324360259982046,1
392354,School of Professional Horticulture New York Botanical Garden,Private nonprofit,Certificates,Mid East,City,STEM,0.0,,1.0,0.0,0.5323789647944747,1
490434,Apex Academy Hair Skin Nails School of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.9286,0.2877,0.5322896201875591,1
490373,Western Michigan University Homer Stryker M.D. School of Medicine,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5319434336476303,1
481447,Center for the Healing Arts,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,0.8571,0.3273,0.5319416649561667,1
457943,Somerset County Technology Center,Public,Certificates,Mid East,Rural,Health,0.0,16620.0,0.913,0.2545,0.5312959623085051,1
188535,Albany Law School,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5312355259154071,1
487995,Alhambra Medical University,Private for-profit,Graduate,Far West,Suburb,STEM,0.0,,,,0.5305392045298926,1
220792,Meharry Medical College,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5301624613171225,1
488916,Alabama School of Nail Technology & Cosmetology,Private for-profit,Certificates,Southeast,Rural,Trades & Applied,4.1000000000000005,,0.9091,0.7934,0.5294498962014963,1
194073,New York College of Podiatric Medicine,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5289846362356918,1
206039,Tiffin Academy of Hair Design,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,1.7000000000000002,,0.6111,0.8125,0.5270287141776316,1
189501,Brooklyn Law School,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5263573597342578,1
193821,New York Law School,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5263573597342578,1
492281,GoodFellas Barber College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.3,0.5439,0.526045438365292,1
492421,No Grease Barber School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8,1.0,0.5248262382364921,1
175139,United Theological Seminary of the Twin Cities,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.5246500944826105,1
228866,Texas Chiropractic College Foundation Inc,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5244892071347492,1
237303,Charleston School of Beauty Culture,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.5,0.7222,0.5240715432905884,1
244446,Georgia Piedmont Technical College,Public,Certificates,Southeast,Suburb,Trades & Applied,0.0,7210.0,0.3488,0.421,0.5235940784936792,1
483744,Vibe Barber College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.75,0.6452,0.5234517906389441,1
107725,University of Arkansas Hope-Texarkana,Public,Certificates,Southeast,Town,Humanities,0.0,8210.0,0.4925,0.3754,0.5226266904352478,1
451194,Carlson College of Massage Therapy,Private for-profit,Certificates,Plains,Rural,Health,0.0,,1.0,0.4902,0.521794667547385,1
438674,The Academy of Hair Design Six,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.3,,0.5,0.8356,0.5216280290545816,1
490294,Elite Cosmetology Barber & Spa Academy,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.3023,0.6732,0.5211185596246696,1
366571,Mercy-St Luke's School of Radiologic Technology,Private nonprofit,Certificates,Plains,City,Health,0.0,,,0.2727,0.5207327655445325,1
454962,The University of Aesthetics & Cosmetology,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.7241,0.3689,0.5185112317897472,1
491686,International Barber College,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.64,0.5238,0.5181759860606292,1
449481,Dragon Rises College of Oriental Medicine,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5174937426292554,1
451079,Academy for Five Element Acupuncture,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5174937426292554,1
199908,Western Piedmont Community College,Public,Associate's,Southeast,City,Humanities,0.0,5357.0,0.3571,0.3305,0.5163500791883429,1
486859,Entourage Institute of Beauty and Esthetics,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.6667,0.5111,0.5154076566771555,1
180090,Crevier's Academy of Cosmetology Arts,Private for-profit,Certificates,Rocky Mountains,Town,Trades & Applied,0.0,,0.8222,0.211,0.5143985244581304,1
442806,Edward Via College of Osteopathic Medicine,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5129257003297336,1
138682,Albany Technical College,Public,Certificates,Southeast,City,Business,0.0,4293.0,0.3413,0.6151,0.5120483064480122,1
192970,Memorial Hospital School of Radiation Therapy Technology,Private nonprofit,Certificates,Mid East,City,Health,0.0,,,0.0,0.5115655317469598,1
475653,Reflections Academy of Beauty,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,1.4000000000000001,,0.5217,0.7021,0.5110123115862587,1
488129,Textures Institute of Cosmetology,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,1.0,0.6129,0.5108296880067862,1
447166,Empire Beauty School-Littleton,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.7273,0.3548,0.5100624792334301,1
492096,D&S School of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,1.0,0.3,0.5098845185144741,1
444051,Creative Images Institute of Cosmetology-South Dayton,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.8364,0.3519,0.5090266525943405,1
481030,Future Generations University,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.5088307490556785,1
204990,Payne Theological Seminary,Private nonprofit,Graduate,Great Lakes,Rural,STEM,0.0,,,,0.5087427326440361,1
431071,New York Institute of Massage Inc,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,0.8667,0.5682,0.5082379490434523,1
146454,Educators of Beauty College of Cosmetology-Peru,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,1.0,,0.6383,0.6104,0.508017056815542,1
485856,Studio Incamminati,Private nonprofit,Certificates,Mid East,City,Humanities,0.0,,,0.0769,0.5073395767710172,1
146728,Lutheran School of Theology at Chicago,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
145628,Illinois College of Optometry,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
144014,Chicago Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
145275,Garrett-Evangelical Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
147031,Meadville Theological School of Lombard College,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
148982,Spertus College,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5073313044999124,1
430908,Clearfield County Career and Technology Center,Public,Certificates,Mid East,Rural,Health,0.0,13654.0,0.8214,0.3654,0.5070358299809495,1
454689,Taft University System,Private for-profit,Graduate,Rocky Mountains,City,STEM,0.0,,,,0.5068349270256272,1
147697,Northern Baptist Theological Seminary,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.5063435401745865,1
409591,Lorain County Joint Vocational School District,Public,Certificates,Great Lakes,Rural,Trades & Applied,3.0,11870.0,0.6364,0.2282,0.5060921036945021,1
462336,International College of Beauty Arts & Sciences,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.9211,0.512,0.505627198710494,1
451097,Academy of Career Training,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.9333,0.1186,0.5046801699909459,1
486381,Center for Ultrasound Research & Education,Private for-profit,Certificates,Mid East,City,Health,0.0,,0.7193,0.3971,0.5043012390882149,1
460145,Illinois Media School-Chicago Campus,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.6107,0.6154,0.5042751293369572,1
154457,Iowa School of Beauty-Sioux City,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.6364,0.5156,0.5033804906539807,1
173896,Luther Seminary,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.5033630964032333,1
480161,Ideal Beauty Academy,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.6875,0.5806,0.5032072530761762,1
219587,Arnolds Beauty School,Private for-profit,Certificates,Southeast,Town,Trades & Applied,1.4000000000000001,,0.5952,0.5895,0.5031885927659189,1
374024,Adler Graduate School,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.5030486851509517,1
455327,Hands on Therapy,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,0.5217,0.5696,0.5030034411871808,1
113704,Dominican School of Philosophy & Theology,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.5028982645862766,1
404222,Inter American University of Puerto Rico-School of Optometry,Private nonprofit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.5028191632684886,1
123633,South Baylo University,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.502213602628658,1
123916,Starr King School for the Ministry,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.502213602628658,1
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,Private nonprofit,Certificates,Great Lakes,Suburb,Health,0.0,,,0.4595,0.5006697898124045,1
108065,Velvatex College of Beauty Culture,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6429,0.5714,0.5004163236908566,1
103954,Arizona Academy of Beauty,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.3846,0.6719,0.5000516139391569,1
419253,Illinois Media School,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.6735,0.5978,0.49869130062197575,1
148885,University of Saint Mary of the Lake,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.4983707269750969,1
153746,La James International College-Cedar Falls,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,1.0,0.6949,0.49812660055705316,1
462044,Institute for Doctoral Studies in the Visual Arts,Private nonprofit,Graduate,New England,City,STEM,0.0,,,,0.49788730298587724,1
239424,Nashotah House,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.4967224476275831,1
448275,Mountain State School of Massage,Private for-profit,Certificates,Southeast,City,Health,0.0,,0.7826,0.8095,0.49624319995387417,1
206516,Winebrenner Theological Seminary,Private nonprofit,Graduate,Great Lakes,Town,STEM,0.0,,,,0.49578962371245017,1
143552,Capri Beauty College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.8571,0.5781,0.4952076054249416,1
188289,Vogue College of Cosmetology-Santa Fe,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,,0.5922,0.49391863634172856,1
186423,Capital Health School of Nursing,Private nonprofit,Certificates,Mid East,City,Health,0.0,,,0.0,0.4935180187740567,1
243081,Ponce Health Sciences University,Private for-profit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.49322368507288344,1
483258,Networks Barber College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,1.0999999999999999,,0.6667,0.764,0.4921211525807791,1
447795,American Institute of Massage Therapy,Private for-profit,Certificates,Far West,City,Health,0.0,,0.9747,0.1282,0.4918627403475611,1
382461,Academy of Hair Design-Pearl,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.6667,0.7273,0.4911661163322534,1
461120,Omega Graduate School,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.489333982261304,1
139348,Columbia Theological Seminary,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.4888584994263219,1
228282,Southwest School of Business and Technical Careers-San Antonio,Private for-profit,Certificates,Southwest,City,Health,0.0,,0.6507,0.9535,0.48834836201427556,1
185758,New Brunswick Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,1.2,,,,0.4878722111590983,1
481021,Berks Career & Technology Center,Public,Certificates,Mid East,Suburb,Trades & Applied,0.0,17879.0,0.75,0.26,0.4877002266766356,1
480851,Miami Media School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6481,0.6753,0.4874615599093532,1
429085,American College of Acupuncture and Oriental Med,Private for-profit,Graduate,Southwest,City,STEM,0.0,,,,0.4871818107175809,1
106494,Arthur's Beauty College,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.2222,0.7885,0.4859720976311241,1
451042,Branford Academy of Hair and Cosmetology,Private for-profit,Certificates,New England,Suburb,Trades & Applied,0.0,,0.8333,1.0,0.4856002496319432,1
457493,Paul Mitchell the School-Twin Falls,Private for-profit,Certificates,Rocky Mountains,City,Trades & Applied,0.0,,0.5686,0.6563,0.4855806343761994,1
490258,American Barber and Beauty Academy,Private for-profit,Certificates,Mid East,City,Trades & Applied,2.1,,0.803,0.3915,0.48488633136700626,1
127273,Iliff School of Theology,Private nonprofit,Graduate,Rocky Mountains,City,STEM,0.0,,,,0.48453563481159767,1
487773,Butte County Regional Occupational Program,Public,Certificates,Far West,City,Health,1.5,4357.0,0.6667,0.2712,0.4843931872785918,1
443076,Hood Theological Seminary,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.48435564931187686,1
494010,Ponce Health Sciences University-St Louis,Private for-profit,Graduate,Plains,City,STEM,0.0,,,,0.4842941132201848,1
179317,Saint Paul School of Theology,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.4833780558190558,1
122117,Dongguk University Los Angeles,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4830122783483064,1
470047,WellSpring School of Allied Health-Lawrence,Private for-profit,Certificates,Plains,City,Health,0.0,,1.0,0.5455,0.48231033486583774,1
493673,Professional University Dr. Carlos J. Borrero Rios,Private for-profit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.4814084332619948,1
457271,Academy for Jewish Religion California,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4811924336331426,1
455099,Urshan Graduate School of Theology,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.48032772939571056,1
406486,Myotherapy Massage College,Private for-profit,Certificates,Rocky Mountains,Suburb,Health,0.0,,0.6364,0.4205,0.4799098881442061,1
457448,Tenaj Salon Institute,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6316,0.3913,0.4792921705647907,1
242723,Inter American University of Puerto Rico-School of Law,Private nonprofit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.47907716572224573,1
195580,Saint Vladimirs Orthodox Theological Seminary,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4784867997817993,1
193830,New York Medical College,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4784867997817993,1
177126,Covenant Theological Seminary,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.4778431431840465,1
217040,Yeshivath Beth Moshe,Private nonprofit,Associate's,Mid East,City,STEM,0.0,6349.0,,0.3714,0.4775213167020058,1
213491,Lansdale School of Cosmetology Inc,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.5556,0.0435,0.47732768518006535,1
216223,The Beauty Institute,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.661,0.675,0.47573970705492036,1
143853,Midwestern University-Downers Grove,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.4752255063374931,1
216816,Westminster Theological Seminary,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4750721823847136,1
214564,Salus University,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4750721823847136,1
487889,Regional Center for Border Health,Private nonprofit,Certificates,Southwest,Town,Health,1.9,,0.92,0.0,0.4739860688236196,1
209083,Northwest College-Beaverton,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.5,0.5238,0.47382031618436443,1
417868,Clinton Essex Warren Washington BOCES,Public,Certificates,Mid East,Town,Health,1.2,12752.0,0.9286,0.1538,0.47273407247501575,1
417123,Ventura Adult and Continuing Education,Public,Certificates,Far West,City,Health,0.0,9949.0,0.9667,0.3505,0.47187321628229495,1
150428,Don Roberts School of Hair Design,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.8,0.4444,0.4718311192951638,1
169813,Creative Hair School of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.3333,0.4565,0.47169324301868215,1
481331,Sharp Edgez Barber Institute,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.9375,0.7005,0.4706049334309958,1
441593,Orleans Niagara BOCES-Practical Nursing Program,Public,Certificates,Mid East,Town,Health,1.0999999999999999,,0.6667,0.5833,0.46872312882505723,1
491543,San Bernardino Beauty College,Private for-profit,Certificates,Far West,City,Trades & Applied,1.7999999999999998,,0.8958,0.375,0.4684399383614774,1
488280,National Personal Training Institute,Private for-profit,Certificates,Southeast,Suburb,STEM,0.0,,1.0,0.4405,0.46813216558272236,1
48891601,Alabama School of Nail Technology & Cosmetology - Saraland,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,4.1000000000000005,,,,0.46706643541357734,1
224712,Episcopal Theological Seminary of the Southwest,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.46538359125200407,1
114549,Fielding Graduate University,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4651664907667565,1
492704,Ponce Health Sciences University-Centro Universitario de San Juan,Private for-profit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.46510375038032037,1
447698,Phoenix Institute of Herbal Medicine & Acupuncture,Private for-profit,Graduate,Southwest,City,STEM,1.7000000000000002,,,,0.46443964322999315,1
381732,Colorado School of Healing Arts,Private for-profit,Certificates,Rocky Mountains,Suburb,Health,0.0,,1.0,0.1636,0.4643951679312986,1
480000,Hinton Barber and Beauty College,Private for-profit,Certificates,Far West,City,Trades & Applied,0.8999999999999999,,0.4444,0.8226,0.4636785032027654,1
239169,Medical College of Wisconsin,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.46346164192012634,1
198118,Caldwell Community College and Technical Institute,Public,Associate's,Southeast,Suburb,Humanities,0.0,5517.0,0.3978,0.2914,0.4634552033739594,1
443298,Trend Barber College,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.4565,0.913,0.46269937357788665,1
499723,Barber Tech Academy-Columbia,Private for-profit,Certificates,Southeast,City,STEM,0.0,,,0.0,0.46156975497744795,1
489247,American Beauty Academy-West Valley Campus,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.6667,0.4416,0.46126494566269893,1
499635,EDP University of Puerto Rico-Caguas,Private nonprofit,Associate's,Outlying Areas,City,STEM,0.0,,,,0.46120686227003,1
233842,Union Presbyterian Seminary,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.4610818269162117,1
384306,Acupuncture and Integrative Medicine College-Berkeley,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.46021562124143395,1
108269,Academy of Chinese Culture and Health Sciences,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.46021562124143395,1
486433,Presidio Graduate School,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.46021562124143395,1
475228,The Colleges of Law at Santa Barbara,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.46021562124143395,1
121628,Pardee RAND Graduate School,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.46021562124143395,1
496371,Elite Welding Academy South Point,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,1.0,0.6667,0.45940373637365234,1
164085,Maryland University of Integrative Health,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4589478942433168,1
164915,Boston Graduate School of Psychoanalysis Inc,Private nonprofit,Graduate,New England,Suburb,STEM,0.0,,,,0.458766410613842,1
213631,United Lutheran Seminary,Private nonprofit,Graduate,Mid East,Town,STEM,0.8,,,,0.45853773468066883,1
490948,Bull City Durham Beauty and Barber College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6667,1.0,0.45696699988949085,1
453756,Ohio Media School-Columbus,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.6222,0.6318,0.45651744119921206,1
136701,Saint Vincent de Paul Regional Seminary,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.4563897581928794,1
487807,Top of the Line Barber College,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.7999999999999998,,0.2,0.7391,0.4563834962707216,1
430564,Studio Jewelers,Private for-profit,Certificates,Mid East,City,Humanities,0.0,,0.8696,0.0168,0.4563159171802114,1
198011,Bladen Community College,Public,Associate's,Southeast,Rural,Humanities,0.0,7858.0,0.3095,0.6708,0.45597445424782684,1
143233,Bethany Theological Seminary,Private nonprofit,Graduate,Great Lakes,Town,STEM,0.0,,,,0.45584105740984154,1
179812,Kansas City University,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.4556890784393067,1
153542,UnityPoint Health-Des Moines School of Radiologic Technology,Private nonprofit,Certificates,Plains,City,Health,0.0,,,0.1053,0.4550547702217373,1
209694,Phagans School of Beauty,Private for-profit,Certificates,Far West,Suburb,Trades & Applied,0.0,,0.6379,0.6543,0.45445323956133676,1
198668,Haywood Community College,Public,Certificates,Southeast,Rural,Humanities,0.0,3834.0,0.4413,0.31,0.454362119182341,1
172705,Western Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.4541950179906211,1
169099,Calvin Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.4541950179906211,1
484172,Lee Professional Institute,Private for-profit,Certificates,Southeast,City,Health,0.0,,0.95,0.954,0.454060280744663,1
449445,Valley College of Medical Careers,Private for-profit,Certificates,Far West,City,Health,0.0,,0.7857,0.7736,0.45394043076634794,1
455062,French Academy of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.9286,0.2301,0.4535718057338084,1
490106,Virginia University of Integrative Medicine,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.45259099633748123,1
441672,Susquehanna County Career and Technology Center,Public,Certificates,Mid East,Rural,Trades & Applied,0.0,4156.0,0.9667,0.8605,0.4525317851825175,1
183202,Paul Mitchell the School-Portsmouth,Private for-profit,Certificates,New England,Suburb,Trades & Applied,0.0,,0.8214,0.2427,0.45252773913172717,1
461139,Jung Tao School of Classical Chinese Medicine,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.4508357138315595,1
455813,Pontifical John Paul II Institute for Studies on Marriage and Family,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.45022808239753964,1
131973,Wesley Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.45022808239753964,1
