precision,recall,threshold
0.0223463687150838,1.0,0.00014978479625491744
0.022364217252396165,1.0,0.000150802925520422
0.02238209432454037,1.0,0.0001523125746322687
0.0224,1.0,0.0001524125668701767
0.02241793434747798,1.0,0.0001539368127533813
0.022435897435897436,1.0,0.00015539744454012638
0.022453889334402566,1.0,0.0001599948001726569
0.02247191011235955,1.0,0.00016005630496886977
0.02248995983935743,1.0,0.00016032271435639062
0.022508038585209004,1.0,0.0001609139071560819
0.02252614641995173,1.0,0.0001610105528592076
0.02254428341384863,1.0,0.00016260008421178888
0.022562449637389202,1.0,0.00016326574787467793
0.02258064516129032,1.0,0.0001639935328392151
0.022598870056497175,1.0,0.00016558233591126604
0.022617124394184167,1.0,0.00017049479734739166
0.02263540824575586,1.0,0.00017347073054247306
0.022653721682847898,1.0,0.0001758731247103562
0.022672064777327937,1.0,0.00017922321120087935
0.022690437601296597,1.0,0.00018014889820392138
0.0227088402270884,1.0,0.00018528006747160216
0.022727272727272728,1.0,0.00018610315236517965
0.022745735174654752,1.0,0.00018682090488060705
0.022764227642276424,1.0,0.00018909232144901782
0.022782750203417412,1.0,0.00019369147597558703
0.02280130293159609,1.0,0.0001953885328169492
0.022819885900570498,1.0,0.0001958243712270503
0.022838499184339316,1.0,0.00019881978794209773
0.022857142857142857,1.0,0.00020308856399631127
0.02287581699346405,1.0,0.0002064896146909073
0.022894521668029435,1.0,0.00020818542546038814
0.022913256955810146,1.0,0.00020845801783655075
0.02293202293202293,1.0,0.00021778518670765397
0.022950819672131147,1.0,0.00021940372169428204
0.022969647251845776,1.0,0.00022071166355076371
0.022988505747126436,1.0,0.00023447155375352292
0.023007395234182416,1.0,0.00023507110571674005
0.023026315789473683,1.0,0.00023672051233069327
0.023045267489711935,1.0,0.00023690975083891496
0.023064250411861616,1.0,0.00024344640953001843
0.023083264633140973,1.0,0.0002461568712721147
0.0231023102310231,1.0,0.00026069709727566517
0.023121387283236993,1.0,0.0002680921801085703
0.023140495867768594,1.0,0.0002700866429833507
0.02315963606286187,1.0,0.000270912716093142
0.023178807947019868,1.0,0.0002729663544438144
0.0231980115990058,1.0,0.00027889470806023763
0.02321724709784411,1.0,0.00028518905601397664
0.023236514522821577,1.0,0.0002858372693384519
0.023255813953488372,1.0,0.0002870583100789428
0.023275145469659187,1.0,0.00029083495163305384
0.02329450915141431,1.0,0.00029249750077283874
0.02331390507910075,1.0,0.00029672215549203805
0.023333333333333334,1.0,0.0002981840177592648
0.02335279399499583,1.0,0.0003081981290051775
0.02337228714524207,1.0,0.0003209024648710042
0.023391812865497075,1.0,0.00032127069137519756
0.023411371237458192,1.0,0.00033322188031546053
0.023430962343096235,1.0,0.00033609616758318764
0.023450586264656615,1.0,0.00034313377324940236
0.02347024308466052,1.0,0.0003448043251523828
0.02348993288590604,1.0,0.0003507847256318032
0.023509655751469353,1.0,0.0003536966108423774
0.023529411764705882,1.0,0.0003561424074732047
0.023549201009251473,1.0,0.00036018463277211985
0.02356902356902357,1.0,0.00036454329011567123
0.02358887952822241,1.0,0.0003705034188408448
0.023608768971332208,1.0,0.00037221454036636157
0.02362869198312236,1.0,0.0003737373034652685
0.02364864864864865,1.0,0.00037499503407317585
0.023668639053254437,1.0,0.0003751565399033286
0.023688663282571912,1.0,0.00037788069964097486
0.023708721422523286,1.0,0.00038229959404177986
0.023728813559322035,1.0,0.00038453299675958013
0.02374893977947413,1.0,0.000387699773597537
0.023769100169779286,1.0,0.0004077724622728346
0.0237892948173322,1.0,0.00040976516121280036
0.023809523809523808,1.0,0.00041819351028036654
0.023829787234042554,1.0,0.0004238700131021434
0.02385008517887564,1.0,0.00042406858827003397
0.023870417732310314,1.0,0.000427069033082278
0.023890784982935155,1.0,0.0004351152338187678
0.02391118701964133,1.0,0.0004371867975028425
0.023931623931623933,1.0,0.00044457786268304006
0.023952095808383235,1.0,0.00044837941058528674
0.023972602739726026,1.0,0.00045976698779142853
0.023993144815766924,1.0,0.00046998222073656756
0.024013722126929673,1.0,0.00047810374109766735
0.0240343347639485,1.0,0.0004876989217771499
0.024054982817869417,1.0,0.0004960080979058409
0.02407566638005159,1.0,0.0005025280259837147
0.024096385542168676,1.0,0.0005114670746338713
0.024117140396210164,1.0,0.0005119871406043857
0.02413793103448276,1.0,0.0005138592866085583
0.024158757549611734,1.0,0.000516422086746285
0.024179620034542316,1.0,0.000519965472434729
0.024200518582541054,1.0,0.0005220168438391541
0.02422145328719723,1.0,0.000524858954197388
0.024242424242424242,1.0,0.0005297118035931989
0.024263431542461005,1.0,0.000534175012520446
0.024284475281873375,1.0,0.0005390530647384555
0.024305555555555556,1.0,0.0005589581400600072
0.02432667245873154,1.0,0.0005600634305222443
0.02434782608695652,1.0,0.0005602924149418393
0.024369016536118365,1.0,0.0005998408348324465
0.024390243902439025,1.0,0.000608296264312648
0.024411508282476024,1.0,0.0006095007730554192
0.02443280977312391,1.0,0.0006174283552663075
0.02445414847161572,1.0,0.0006194255344820985
0.024475524475524476,1.0,0.000628958087420639
0.024496937882764653,1.0,0.0006303904593465083
0.024518388791593695,1.0,0.0006649759135172764
0.024539877300613498,1.0,0.0006695111803444053
0.02456140350877193,1.0,0.0006698673830528748
0.024582967515364356,1.0,0.0006910879513154328
0.02460456942003515,1.0,0.0006964965010138162
0.024626209322779244,1.0,0.0006988490700931485
0.02464788732394366,1.0,0.0007132307657716421
0.024669603524229075,1.0,0.0007174430777286153
0.024691358024691357,1.0,0.0007196190405185509
0.02471315092674316,1.0,0.0007268578592164682
0.024734982332155476,1.0,0.0007326524473589161
0.02475685234305924,1.0,0.0007391061515345724
0.024778761061946902,1.0,0.0007683982953547986
0.024800708591674048,1.0,0.0007724771353046962
0.024822695035460994,1.0,0.0007889305487567258
0.024844720496894408,1.0,0.0008044766372326126
0.02486678507992895,1.0,0.0008095943599974608
0.024888888888888887,1.0,0.0008558791479787998
0.02491103202846975,1.0,0.000857243847249414
0.024933214603739984,1.0,0.0008579107211814996
0.024955436720142603,1.0,0.0008586410057679247
0.024977698483496878,1.0,0.0008601925381178966
0.025,1.0,0.000860272064249355
0.025022341376228777,1.0,0.0008632283565039269
0.025044722719141325,1.0,0.0008850102019540316
0.025067144136078783,1.0,0.0008886897381024847
0.025089605734767026,1.0,0.0009040030445447103
0.025112107623318385,1.0,0.0009055815565719783
0.025134649910233394,1.0,0.0009104559840477169
0.025157232704402517,1.0,0.0009167351856339178
0.025179856115107913,1.0,0.0009168553632712549
0.025202520252025202,1.0,0.0009374458361438042
0.025225225225225224,1.0,0.0009503378436714717
0.025247971145175834,1.0,0.0009509888636352014
0.02527075812274368,1.0,0.0009535837284917404
0.025293586269196026,1.0,0.0009557336519657633
0.02531645569620253,1.0,0.0009852092398652734
0.025339366515837104,1.0,0.0009880979753082574
0.025362318840579712,1.0,0.0009908506456243532
0.025385312783318223,1.0,0.001003038861491554
0.025408348457350273,1.0,0.00101894848519185
0.025431425976385105,1.0,0.0010403861204096485
0.025454545454545455,1.0,0.0010449517173800654
0.025477707006369428,1.0,0.001060029953390308
0.025500910746812388,1.0,0.0010857902792038288
0.02552415679124886,1.0,0.001101513804067098
0.025547445255474453,1.0,0.001104206662952186
0.025570776255707764,1.0,0.0011169157224061557
0.025594149908592323,1.0,0.0011185691542022742
0.025617566331198535,1.0,0.0011446940222892671
0.02564102564102564,1.0,0.001147515002690338
0.025664527956003668,1.0,0.0011747561827691129
0.025688073394495414,1.0,0.0011849418202033383
0.025711662075298437,1.0,0.0012348620344577578
0.025735294117647058,1.0,0.0012446144412703807
0.025758969641214352,1.0,0.0012639397213545288
0.02578268876611418,1.0,0.0013068017051707924
0.025806451612903226,1.0,0.001311706757638163
0.025830258302583026,1.0,0.0013573241489363615
0.02585410895660203,1.0,0.0014660526288102678
0.025878003696857672,1.0,0.0014837489872959167
0.025901942645698426,1.0,0.0014925454980615769
0.025925925925925925,1.0,0.0015040686600952522
0.025949953660797033,1.0,0.0016062074392509983
0.025974025974025976,1.0,0.0016080753799156138
0.025998142989786442,1.0,0.001618859942223676
0.026022304832713755,1.0,0.0016352343621332845
0.026046511627906978,1.0,0.001635399404317964
0.0260707635009311,1.0,0.0016633482091945085
0.0260950605778192,1.0,0.0016706220341467046
0.026119402985074626,1.0,0.001674826977798353
0.026143790849673203,1.0,0.001712343948441517
0.026168224299065422,1.0,0.0017139990640430468
0.026192703461178673,1.0,0.0017501334626434306
0.026217228464419477,1.0,0.0017525024066235868
0.026241799437675725,1.0,0.0017643170906764386
0.02626641651031895,1.0,0.0017698968518071023
0.02629107981220657,1.0,0.0017826513062397873
0.02631578947368421,1.0,0.0017962098736529228
0.02634054562558796,1.0,0.0018183603344471655
0.026365348399246705,1.0,0.0018229116850394368
0.02639019792648445,1.0,0.0018313307887182263
0.026415094339622643,1.0,0.001838939521816905
0.02644003777148253,1.0,0.001896238647418913
0.026465028355387523,1.0,0.0019175486805622479
0.026490066225165563,1.0,0.0019251421147155297
0.026515151515151516,1.0,0.001954602175530243
0.026540284360189573,1.0,0.0019648358174482595
0.026565464895635674,1.0,0.001985503130225887
0.026590693257359924,1.0,0.001995057558244805
0.026615969581749048,1.0,0.0020221865501175453
0.02664129400570885,1.0,0.002050892796429291
0.02666666666666667,1.0,0.0020769824865233284
0.02669208770257388,1.0,0.00217969231888982
0.026717557251908396,1.0,0.002255291283713207
0.026743075453677174,1.0,0.0023927598046550452
0.02676864244741874,1.0,0.0024408638369803975
0.026794258373205742,1.0,0.0024560739774775464
0.02681992337164751,1.0,0.0025487960633928637
0.026845637583892617,1.0,0.0025572781167607925
0.026871401151631478,1.0,0.0025816486247890536
0.026897214217098942,1.0,0.0026608844079552673
0.026923076923076925,1.0,0.002684990587309251
0.026948989412897015,1.0,0.0027441683620330628
0.02697495183044316,1.0,0.002766020165985729
0.02700096432015429,1.0,0.0027832562424310774
0.02702702702702703,1.0,0.0027941495370899794
0.02705314009661836,1.0,0.002862565436487676
0.027079303675048357,1.0,0.0028714816410128274
0.027105517909002903,1.0,0.0028846556449579775
0.027131782945736434,1.0,0.002909520011661286
0.027158098933074686,1.0,0.003071460751777911
0.027184466019417475,1.0,0.003076939732584126
0.027210884353741496,1.0,0.0030872062016248174
0.027237354085603113,1.0,0.0030930131989123015
0.027263875365141188,1.0,0.0031263227936758242
0.02729044834307992,1.0,0.0031377896436310354
0.027317073170731707,1.0,0.0032142708274675896
0.02734375,1.0,0.0032475583383488583
0.02737047898338221,1.0,0.0032519631353165068
0.0273972602739726,1.0,0.0033197315763929614
0.02742409402546523,1.0,0.003357330082804972
0.027450980392156862,1.0,0.003357577470751953
0.02747791952894995,1.0,0.0033796440999342607
0.0275049115913556,1.0,0.003416173303321746
0.02753195673549656,1.0,0.0035153126164469426
0.027559055118110236,1.0,0.0035153247770173418
0.027586206896551724,1.0,0.0035527389338264634
0.027613412228796843,1.0,0.00355406860461449
0.027640671273445213,1.0,0.003637175899460959
0.02766798418972332,1.0,0.003684101555366309
0.027695351137487636,1.0,0.003688047525037484
0.027722772277227723,1.0,0.003813075427665851
0.027750247770069375,1.0,0.0039060482865496816
0.027777777777777776,1.0,0.00392861848857209
0.027805362462760674,1.0,0.003940551087785884
0.027833001988071572,1.0,0.00396945243813922
0.027860696517412936,1.0,0.004034532365752617
0.027888446215139442,1.0,0.004080684317687295
0.027916251246261216,1.0,0.00411840933686997
0.027944111776447105,1.0,0.004163688165763452
0.027972027972027972,1.0,0.004208858598934574
0.028,1.0,0.004209339539137361
0.028028028028028028,1.0,0.004246467003045067
0.028056112224448898,1.0,0.004264256200085362
0.028084252758274825,1.0,0.004381125873864113
0.028112449799196786,1.0,0.004427195947255572
0.02814070351758794,1.0,0.00443013604743595
0.028169014084507043,1.0,0.004437568881453334
0.028197381671701913,1.0,0.004445400631804069
0.028225806451612902,1.0,0.0044700118080532505
0.028254288597376387,1.0,0.004577123547720171
0.028282828282828285,1.0,0.004680261435896318
0.028311425682507583,1.0,0.004779098838163886
0.02834008097165992,1.0,0.004805002944091892
0.028368794326241134,1.0,0.004806085762266177
0.028397565922920892,1.0,0.004822963253800886
0.028426395939086295,1.0,0.004954714002176748
0.028455284552845527,1.0,0.004973442716641319
0.028484231943031537,1.0,0.004999059613388687
0.028513238289205704,1.0,0.005043876100994395
0.02854230377166157,1.0,0.005202312870013871
0.02857142857142857,1.0,0.005244379658947953
0.028600612870275793,1.0,0.00536222427170387
0.028629856850715747,1.0,0.005462126266716673
0.028659160696008188,1.0,0.005489710521742749
0.028688524590163935,1.0,0.005503364383931358
0.028717948717948718,1.0,0.005689410161193281
0.028747433264887063,1.0,0.005736560393802604
0.02877697841726619,1.0,0.0059720435568598905
0.02880658436213992,1.0,0.006059448376215959
0.028836251287332648,1.0,0.006068676290965765
0.0288659793814433,1.0,0.006158626490488826
0.02889576883384933,1.0,0.006206656899922664
0.028925619834710745,1.0,0.006407809304275951
0.028955532574974147,1.0,0.0064835768374308074
0.028985507246376812,1.0,0.006613095092869044
0.029015544041450778,1.0,0.006685474428725053
0.029045643153526972,1.0,0.006776135139536386
0.029075804776739357,1.0,0.0069476587501478655
0.029106029106029108,1.0,0.007055174738579612
0.029136316337148804,1.0,0.007141557772181443
0.029166666666666667,1.0,0.007180254042003784
0.029197080291970802,1.0,0.007215541983128913
0.029227557411273485,1.0,0.007221432281479236
0.029258098223615466,1.0,0.007297870275296937
0.029288702928870293,1.0,0.007307359932508117
0.02931937172774869,1.0,0.007548940633691941
0.029350104821802937,1.0,0.007690227783385177
0.02938090241343127,1.0,0.0078134243546135
0.029411764705882353,1.0,0.007835578853624158
0.029442691903259727,1.0,0.007869380341411063
0.029473684210526315,1.0,0.007929169974737596
0.029504741833508957,1.0,0.008014799457306982
0.029535864978902954,1.0,0.008031488910774067
0.029567053854276663,1.0,0.008036422497273429
0.02959830866807611,1.0,0.008097940347493594
0.02962962962962963,1.0,0.008135940615793648
0.029661016949152543,1.0,0.00837312518035499
0.029692470837751856,1.0,0.008521124013264261
0.029723991507430998,1.0,0.008588317531603213
0.02975557917109458,1.0,0.008614465306102728
0.029787234042553193,1.0,0.008676972750755655
0.029818956336528223,1.0,0.008726716680410982
0.029882604055496264,1.0,0.00875770746478277
0.029914529914529916,1.0,0.00879188311443696
0.029946524064171122,1.0,0.00893886025469364
0.029978586723768737,1.0,0.008941676249483542
0.030010718113612004,1.0,0.008992467988436652
0.030042918454935622,1.0,0.009106023074480848
0.03007518796992481,1.0,0.009198884916439814
0.030107526881720432,1.0,0.00932220526285918
0.030139935414424113,1.0,0.0093557969208681
0.03017241379310345,1.0,0.009421118494657646
0.030204962243797196,1.0,0.009547981390874673
0.03023758099352052,1.0,0.009565573687267022
0.03027027027027027,1.0,0.009657780728826082
0.030303030303030304,1.0,0.009703640631691234
0.030335861321776816,1.0,0.00987142922324748
0.03036876355748373,1.0,0.010002124188331435
0.03040173724212812,1.0,0.010134153517820767
0.030434782608695653,1.0,0.010159685140289032
0.030467899891186073,1.0,0.010534527032119434
0.030501089324618737,1.0,0.010755859211466786
0.030534351145038167,1.0,0.010784819403738188
0.03056768558951965,1.0,0.010843221678387045
0.030601092896174863,1.0,0.0108967238240104
0.030634573304157548,1.0,0.010962932527361113
0.03066812705366922,1.0,0.011061935388487572
0.03070175438596491,1.0,0.011099490771037307
0.030735455543358946,1.0,0.011118043318826484
0.03076923076923077,1.0,0.011395302310538336
0.030803080308030802,1.0,0.011438034284662776
0.030837004405286344,1.0,0.011928402674382143
0.030871003307607496,1.0,0.012110997478144129
0.03090507726269316,1.0,0.012258469019525847
0.030939226519337018,1.0,0.012340367704521195
0.030973451327433628,1.0,0.012518213692121407
0.031007751937984496,1.0,0.012557807035387036
0.031042128603104215,1.0,0.01263848809685369
0.03107658157602664,1.0,0.01273607320285208
0.03111111111111111,1.0,0.012903248710645675
0.03114571746384872,1.0,0.013323432666862192
0.031180400890868598,1.0,0.013342095288736424
0.03121516164994426,1.0,0.013376763379863793
0.03125,1.0,0.013596131299484454
0.03128491620111732,1.0,0.013724882719865317
0.03131991051454139,1.0,0.013750548759797096
0.03135498320268757,1.0,0.013829645646681136
0.03139013452914798,1.0,0.013904335245457863
0.031425364758698095,1.0,0.013907758919420778
0.03146067415730337,1.0,0.014069111066649506
0.031496062992125984,1.0,0.01451064803120158
0.03153153153153153,1.0,0.014983230280688226
0.03156708004509583,1.0,0.015050494499422239
0.03160270880361174,1.0,0.015276325493676428
0.031638418079096044,1.0,0.01536511526405972
0.03167420814479638,1.0,0.015371034227716615
0.031710079275198186,1.0,0.015401805486710274
0.031746031746031744,1.0,0.01541727718756661
0.03178206583427923,1.0,0.01543062528031688
0.031818181818181815,1.0,0.015577169554998268
0.03185437997724687,1.0,0.015622197861129663
0.03189066059225513,1.0,0.015993327434596014
0.03192702394526796,1.0,0.0160130391243207
0.0319634703196347,1.0,0.01610641295775261
0.032,1.0,0.01632161751920025
0.032036613272311214,1.0,0.01632462710164019
0.032073310423825885,1.0,0.016347707177640065
0.03211009174311927,1.0,0.01639742327475253
0.03214695752009185,1.0,0.016493614767589572
0.03218390804597701,1.0,0.016596652895176818
0.03222094361334868,1.0,0.016718852546377352
0.03225806451612903,1.0,0.01675072725132751
0.03229527104959631,1.0,0.016792125697482743
0.03233256351039261,1.0,0.016887822696384308
0.03236994219653179,1.0,0.016963679251458426
0.032407407407407406,1.0,0.017049450556955646
0.03244495944380069,1.0,0.017388345160608883
0.03248259860788863,1.0,0.01782755825127928
0.032520325203252036,1.0,0.01789188665383802
0.03255813953488372,1.0,0.01828200064536746
0.03259604190919674,1.0,0.018503506097733633
0.03263403263403263,1.0,0.01850664518825557
0.03267211201866978,1.0,0.018662797236904352
0.03271028037383177,1.0,0.018688174839389858
0.03274853801169591,1.0,0.01871544493874521
0.03278688524590164,1.0,0.018969603505290162
0.032825322391559206,1.0,0.019387300017554943
0.03286384976525822,1.0,0.020030101101323913
0.03290246768507638,1.0,0.020105817837819076
0.03294117647058824,1.0,0.020124667962470002
0.03297997644287397,1.0,0.020244568080742438
0.0330188679245283,1.0,0.02034382616754298
0.03305785123966942,1.0,0.02095775531316411
0.03309692671394799,1.0,0.02114966419590909
0.033136094674556214,1.0,0.02115038262115074
0.03317535545023697,1.0,0.021890678612324924
0.033214709371293,1.0,0.021915024823654632
0.0332541567695962,1.0,0.02228669764518613
0.03329369797859691,1.0,0.022329677349856535
0.03333333333333333,1.0,0.022427177808098754
0.033373063170441,1.0,0.02263104319268362
0.03341288782816229,1.0,0.02319023579354938
0.03345280764635603,1.0,0.02354686431006545
0.03349282296650718,1.0,0.02356961926637874
0.033532934131736525,1.0,0.023723262493056573
0.03357314148681055,1.0,0.02374735914600525
0.03365384615384615,1.0,0.023811786304373524
0.03369434416365824,1.0,0.023925723753784392
0.033734939759036145,1.0,0.02431009382751795
0.033775633293124246,1.0,0.024901319188612745
0.033816425120772944,1.0,0.025014888383111892
0.03385731559854897,1.0,0.02527285491530673
0.03389830508474576,1.0,0.025285868444596214
0.03393939393939394,1.0,0.02555322220555332
0.03398058252427184,1.0,0.025894370738952444
0.03402187120291616,1.0,0.02615844535972183
0.0340632603406326,1.0,0.026284088246511465
0.0341047503045067,1.0,0.026603016086122127
0.03414634146341464,1.0,0.026863181229509425
0.03418803418803419,1.0,0.027172115366848073
0.034229828850855744,1.0,0.02721280270434435
0.03427172582619339,1.0,0.027417375854105443
0.03431372549019608,1.0,0.027585504853681914
0.0343558282208589,1.0,0.0275857063197526
0.0343980343980344,1.0,0.028263275788869436
0.03444034440344403,1.0,0.0283986105563567
0.034482758620689655,1.0,0.029645496015010514
0.0345252774352651,1.0,0.030002309214054237
0.0345679012345679,1.0,0.030002663933767524
0.034610630407911,1.0,0.031030546548137358
0.034653465346534656,1.0,0.03109440773105306
0.03469640644361834,1.0,0.031190204671848302
0.034739454094292806,1.0,0.03127021710864417
0.034782608695652174,1.0,0.031272382555942384
0.03482587064676617,1.0,0.03164067640943485
0.034869240348692404,1.0,0.03174350231500843
0.034912718204488775,1.0,0.03237689903335505
0.03495630461922597,1.0,0.032418070391795874
0.035,1.0,0.03266846720152994
0.03504380475594493,1.0,0.032831819544170124
0.03508771929824561,1.0,0.03286348489123325
0.03513174404015056,1.0,0.032977141488770643
0.035175879396984924,1.0,0.03298947289067584
0.03522012578616352,1.0,0.0331662859797424
0.03526448362720403,1.0,0.033375981749877624
0.03530895334174023,1.0,0.03382196618250072
0.03535353535353535,1.0,0.03418091278609754
0.035398230088495575,1.0,0.03442075266463153
0.035443037974683546,1.0,0.034764362501479136
0.035578144853875476,1.0,0.03509280240529127
0.035623409669211195,1.0,0.035536581470506354
0.035668789808917196,1.0,0.035719532838906796
0.03571428571428571,1.0,0.03583678198874391
0.035759897828863345,1.0,0.03595365574544489
0.03580562659846547,1.0,0.03622166748986641
0.03585147247119078,1.0,0.036657154963488654
0.035897435897435895,1.0,0.03748013157867105
0.03594351732991014,1.0,0.03768042403621417
0.03598971722365039,1.0,0.03783535856415426
0.036036036036036036,1.0,0.03788424276774757
0.03608247422680412,1.0,0.03848630071236961
0.03612903225806452,1.0,0.03867285089562473
0.03617571059431524,1.0,0.03871742544670811
0.03622250970245795,1.0,0.03923149736266932
0.03626943005181347,1.0,0.039540154885387584
0.03631647211413749,1.0,0.039948609414968625
0.03636363636363636,1.0,0.04004393660213264
0.036410923276983094,1.0,0.0406003182495304
