precision,recall,threshold
0.024369016536118365,1.0,0.005709308570768148
0.024390243902439025,1.0,0.00579695149494766
0.024411508282476024,1.0,0.005812932766088221
0.02443280977312391,1.0,0.005821816203036876
0.02445414847161572,1.0,0.005920267446466822
0.024475524475524476,1.0,0.0059229528583108985
0.024496937882764653,1.0,0.005958932954702032
0.024518388791593695,1.0,0.0059945105205920935
0.024539877300613498,1.0,0.006085258804482234
0.02456140350877193,1.0,0.0061053067157763015
0.024582967515364356,1.0,0.0061331781376739005
0.02460456942003515,1.0,0.006217739745685538
0.024626209322779244,1.0,0.006252848838653933
0.02464788732394366,1.0,0.006280594779433886
0.024669603524229075,1.0,0.006476924666397417
0.024691358024691357,1.0,0.006518346127347914
0.02471315092674316,1.0,0.006589277377939409
0.024734982332155476,1.0,0.006685435614868191
0.02475685234305924,1.0,0.0066859275680182205
0.024778761061946902,1.0,0.006756901778141925
0.024800708591674048,1.0,0.006758504424524549
0.024822695035460994,1.0,0.006776592413464525
0.024844720496894408,1.0,0.006802142287141811
0.02486678507992895,1.0,0.006915381277777371
0.024888888888888887,1.0,0.007059031215203175
0.02491103202846975,1.0,0.007239470522778934
0.024933214603739984,1.0,0.007317260036392722
0.024955436720142603,1.0,0.007393672084695107
0.024977698483496878,1.0,0.007544358736806141
0.025,1.0,0.007573951966568363
0.025022341376228777,1.0,0.007689090993813465
0.025044722719141325,1.0,0.007808299389040615
0.025067144136078783,1.0,0.007894600989816453
0.025089605734767026,1.0,0.00805406749977862
0.025112107623318385,1.0,0.008299744504962263
0.025134649910233394,1.0,0.008318067176012895
0.025157232704402517,1.0,0.00835064879120402
0.025179856115107913,1.0,0.008373265224031501
0.025202520252025202,1.0,0.008550382298957233
0.025225225225225224,1.0,0.008555488521251093
0.025247971145175834,1.0,0.008590636010485512
0.02527075812274368,1.0,0.008627123556756799
0.025293586269196026,1.0,0.008741580768382473
0.02531645569620253,1.0,0.008768824603222942
0.025339366515837104,1.0,0.008801478434785983
0.025362318840579712,1.0,0.008883676806861952
0.025385312783318223,1.0,0.009031434123953318
0.025408348457350273,1.0,0.009052788313680097
0.025431425976385105,1.0,0.009437250517827971
0.025454545454545455,1.0,0.009507893678814782
0.025477707006369428,1.0,0.009701058483175153
0.025500910746812388,1.0,0.009706724705902371
0.02552415679124886,1.0,0.009966783736712708
0.025547445255474453,1.0,0.0100011393741626
0.025570776255707764,1.0,0.010001302354936825
0.025594149908592323,1.0,0.01006104230464257
0.025617566331198535,1.0,0.01013968220367141
0.02564102564102564,1.0,0.01034533868517
0.025664527956003668,1.0,0.01044757592267882
0.025688073394495414,1.0,0.010519914758064798
0.025711662075298437,1.0,0.010530611195727608
0.025735294117647058,1.0,0.010532490829677667
0.025758969641214352,1.0,0.010941256853135828
0.02578268876611418,1.0,0.01101926207827296
0.025806451612903226,1.0,0.011070191267835594
0.025830258302583026,1.0,0.011167859717629737
0.02585410895660203,1.0,0.011265927512198126
0.025878003696857672,1.0,0.011356622419153573
0.025901942645698426,1.0,0.011365726142768767
0.025925925925925925,1.0,0.011523740080741402
0.025949953660797033,1.0,0.011924553747216111
0.025974025974025976,1.0,0.012032058275192407
0.025998142989786442,1.0,0.012127240327898952
0.026022304832713755,1.0,0.012211884555109765
0.026046511627906978,1.0,0.012725559828911876
0.0260707635009311,1.0,0.01289216586025208
0.0260950605778192,1.0,0.013069366720797917
0.026119402985074626,1.0,0.013416601688589184
0.026143790849673203,1.0,0.013528570705115999
0.026168224299065422,1.0,0.014059128943181455
0.026192703461178673,1.0,0.014124517553280442
0.026217228464419477,1.0,0.014185881125706559
0.026241799437675725,1.0,0.014268686534748465
0.02626641651031895,1.0,0.014273865366693193
0.02629107981220657,1.0,0.014472350445687305
0.02631578947368421,1.0,0.014636585304759293
0.02634054562558796,1.0,0.014744288789908251
0.026365348399246705,1.0,0.014815556026570652
0.02639019792648445,1.0,0.01482266082050444
0.026415094339622643,1.0,0.014886357893562146
0.02644003777148253,1.0,0.015028559113669775
0.026465028355387523,1.0,0.01502931710475298
0.026490066225165563,1.0,0.015056299096474964
0.026515151515151516,1.0,0.01508535244352741
0.026540284360189573,1.0,0.015117270805158456
0.026565464895635674,1.0,0.015127000066939643
0.026590693257359924,1.0,0.015287564118332621
0.026615969581749048,1.0,0.015293047820161053
0.02664129400570885,1.0,0.01544697027339523
0.02666666666666667,1.0,0.015495660011182855
0.02669208770257388,1.0,0.015631417889978173
0.026717557251908396,1.0,0.015671241579420746
0.026743075453677174,1.0,0.015729427809694697
0.02676864244741874,1.0,0.015735805122535047
0.026794258373205742,1.0,0.015995122731461923
0.02681992337164751,1.0,0.016116420538284666
0.026845637583892617,1.0,0.016544878859880638
0.026871401151631478,1.0,0.01656712371819529
0.026897214217098942,1.0,0.01665596223136399
0.026923076923076925,1.0,0.01672679873378625
0.026948989412897015,1.0,0.01725414960287692
0.02697495183044316,1.0,0.018030845535790055
0.02700096432015429,1.0,0.018094775238278172
0.02702702702702703,1.0,0.018169482624523812
0.02705314009661836,1.0,0.018242054797095363
0.027079303675048357,1.0,0.018599982692422187
0.027105517909002903,1.0,0.019104362798285843
0.027131782945736434,1.0,0.019715182719449196
0.027158098933074686,1.0,0.01981017967404414
0.027184466019417475,1.0,0.019883932046561133
0.027210884353741496,1.0,0.019905273113890384
0.027237354085603113,1.0,0.020012685126180155
0.027263875365141188,1.0,0.020166745142984242
0.02729044834307992,1.0,0.02022170506172521
0.027317073170731707,1.0,0.02051568829664817
0.02734375,1.0,0.020635568338197973
0.02737047898338221,1.0,0.02073633581510001
0.0273972602739726,1.0,0.020770545749280275
0.02742409402546523,1.0,0.020810182080359767
0.027450980392156862,1.0,0.021021024863703507
0.02747791952894995,1.0,0.021048046572181782
0.0275049115913556,1.0,0.02108143044402855
0.02753195673549656,1.0,0.021754848317497397
0.027559055118110236,1.0,0.022012206474574844
0.027586206896551724,1.0,0.022638863644334425
0.027613412228796843,1.0,0.022966887373573996
0.027640671273445213,1.0,0.023226937402317266
0.02766798418972332,1.0,0.023313384800819542
0.027695351137487636,1.0,0.023605975363165818
0.027722772277227723,1.0,0.02361037544761869
0.027750247770069375,1.0,0.023632369281079323
0.027777777777777776,1.0,0.023719523466768744
0.027805362462760674,1.0,0.02376959585179336
0.027833001988071572,1.0,0.024088550595628037
0.027860696517412936,1.0,0.024820098594295507
0.027888446215139442,1.0,0.02489999180179911
0.027916251246261216,1.0,0.025190492025520022
0.027944111776447105,1.0,0.02586923274704597
0.027972027972027972,1.0,0.02621809296764499
0.028,1.0,0.02622193797315542
0.028028028028028028,1.0,0.0264887558201491
0.028056112224448898,1.0,0.02680776557258272
0.028084252758274825,1.0,0.02703240694783455
0.028112449799196786,1.0,0.02740249126422151
0.02814070351758794,1.0,0.027459886832548252
0.028169014084507043,1.0,0.02753725053087747
0.028197381671701913,1.0,0.02771052367718027
0.028225806451612902,1.0,0.027948020502389582
0.028254288597376387,1.0,0.028186190713436834
0.028282828282828285,1.0,0.02824539138065915
0.028311425682507583,1.0,0.028564447508255507
0.02834008097165992,1.0,0.02860461486903988
0.028368794326241134,1.0,0.028935565633227123
0.028397565922920892,1.0,0.028970887604138008
0.028426395939086295,1.0,0.02976012006627923
0.028455284552845527,1.0,0.029837235652118665
0.028484231943031537,1.0,0.03131074969405774
0.028513238289205704,1.0,0.031344291428266266
0.02854230377166157,1.0,0.031534026817480604
0.02857142857142857,1.0,0.031647130822006424
0.028600612870275793,1.0,0.031799815564941276
0.028629856850715747,1.0,0.03236850510074193
0.028659160696008188,1.0,0.03240342971259935
0.028688524590163935,1.0,0.03251588658401771
0.028717948717948718,1.0,0.032874652683018896
0.028747433264887063,1.0,0.03292101390129194
0.02877697841726619,1.0,0.03303402480001005
0.02880658436213992,1.0,0.033367456237730596
0.028836251287332648,1.0,0.03350041302749754
0.0288659793814433,1.0,0.03354530430893455
0.02889576883384933,1.0,0.03357056361141942
0.028925619834710745,1.0,0.03360806648399178
0.028955532574974147,1.0,0.0339776782890494
0.028985507246376812,1.0,0.03416054267233373
0.029015544041450778,1.0,0.0341865352796851
0.029045643153526972,1.0,0.03438887930070863
0.029075804776739357,1.0,0.034831052266754016
0.029106029106029108,1.0,0.03511701343680152
0.029136316337148804,1.0,0.03524837031621639
0.029166666666666667,1.0,0.03534049371906027
0.029197080291970802,1.0,0.03538250011038821
0.029227557411273485,1.0,0.03546601549372498
0.029258098223615466,1.0,0.03605151280805265
0.029288702928870293,1.0,0.03692007966449656
0.02931937172774869,1.0,0.03704074695501285
0.029350104821802937,1.0,0.037102357964692474
0.02938090241343127,1.0,0.03721248221558601
0.029411764705882353,1.0,0.037599811458278884
0.029442691903259727,1.0,0.038213002104090094
0.029473684210526315,1.0,0.038731458534992255
0.029504741833508957,1.0,0.03883915408295183
0.029535864978902954,1.0,0.038937510813825044
0.029567053854276663,1.0,0.03924731066142455
0.02959830866807611,1.0,0.039274599034329484
0.02962962962962963,1.0,0.039763894849523404
0.029661016949152543,1.0,0.03978421248603998
0.029692470837751856,1.0,0.04035555673156036
0.029723991507430998,1.0,0.04045562960643724
0.02975557917109458,1.0,0.0409453981211709
0.029787234042553193,1.0,0.04111537235708414
0.029818956336528223,1.0,0.04113620422970912
0.029850746268656716,1.0,0.04129705903268392
0.029882604055496264,1.0,0.04147122477545882
0.029914529914529916,1.0,0.041608396735675075
0.029946524064171122,1.0,0.042290878275629294
0.029978586723768737,1.0,0.04252142219353856
0.030010718113612004,1.0,0.04256922405257692
0.030042918454935622,1.0,0.042992894092271576
0.03007518796992481,1.0,0.04299440133736851
0.030107526881720432,1.0,0.04301210964631294
0.030139935414424113,1.0,0.043381099405996396
0.03017241379310345,1.0,0.0434507295599328
0.030204962243797196,1.0,0.04359265031520843
0.03023758099352052,1.0,0.04407866724475676
0.03027027027027027,1.0,0.0448600159786088
0.030303030303030304,1.0,0.04515208429838974
0.030335861321776816,1.0,0.045563969492423535
0.03036876355748373,1.0,0.04561295539486575
0.03040173724212812,1.0,0.04562871620659246
0.030434782608695653,1.0,0.04577509988140012
0.030467899891186073,1.0,0.04582928833709077
0.030501089324618737,1.0,0.04586243902324319
0.030534351145038167,1.0,0.04601666319097499
0.03056768558951965,1.0,0.04613017299197863
0.030601092896174863,1.0,0.046143461693696916
0.030634573304157548,1.0,0.04619749011991264
0.03066812705366922,1.0,0.04648114352992636
0.03070175438596491,1.0,0.04650761147361708
0.030735455543358946,1.0,0.04650926089265753
0.03076923076923077,1.0,0.04668695775816568
0.030803080308030802,1.0,0.04673324704986355
0.030837004405286344,1.0,0.04706615902313798
0.030871003307607496,1.0,0.04755900915916904
0.03090507726269316,1.0,0.047973780107474974
0.030939226519337018,1.0,0.04846555448174833
0.030973451327433628,1.0,0.04910556241233417
0.031007751937984496,1.0,0.0491988070332366
0.031042128603104215,1.0,0.05066546313384172
0.03107658157602664,1.0,0.05107340559340388
0.03111111111111111,1.0,0.051673008029919566
0.03114571746384872,1.0,0.051732904433921506
0.031180400890868598,1.0,0.05199165798948668
0.03121516164994426,1.0,0.05212599785028057
0.03125,1.0,0.05226100086130355
0.03128491620111732,1.0,0.05240056442034266
0.03131991051454139,1.0,0.052616620606408544
0.03135498320268757,1.0,0.05338171065507799
0.031425364758698095,1.0,0.054205264973632594
0.03146067415730337,1.0,0.0542477264768819
0.031496062992125984,1.0,0.05430206560797133
0.03153153153153153,1.0,0.054574359158096365
0.03156708004509583,1.0,0.05490702906930119
0.03160270880361174,1.0,0.05557690045155824
0.031638418079096044,1.0,0.05573846735620365
0.03167420814479638,1.0,0.055862666342384015
0.031710079275198186,1.0,0.05600250880828744
0.031746031746031744,1.0,0.05643154358397531
0.03178206583427923,1.0,0.056691276823377434
0.031818181818181815,1.0,0.05686091343293361
0.03185437997724687,1.0,0.056904103958571185
0.03189066059225513,1.0,0.057181401265775714
0.03192702394526796,1.0,0.057360713936169476
0.032,1.0,0.057409988431532985
0.032036613272311214,1.0,0.057613692544240695
0.032073310423825885,1.0,0.05794623290242409
0.03211009174311927,1.0,0.05802297108830825
0.03214695752009185,1.0,0.058654519092623286
0.03218390804597701,1.0,0.05913055532524307
0.03222094361334868,1.0,0.059709215026343784
0.03225806451612903,1.0,0.059768132675332215
0.03229527104959631,1.0,0.059803673122719204
0.03233256351039261,1.0,0.05994937231604678
0.03236994219653179,1.0,0.06007017583746279
0.032407407407407406,1.0,0.06042519159109734
0.03244495944380069,1.0,0.060538677040292026
0.03248259860788863,1.0,0.06067637881788447
0.032520325203252036,1.0,0.06093961039069168
0.03255813953488372,1.0,0.061405674424357716
0.03259604190919674,1.0,0.06167433980599319
0.03263403263403263,1.0,0.061824046252597284
0.03267211201866978,1.0,0.061860489266745526
0.03271028037383177,1.0,0.06188017675084884
0.03274853801169591,1.0,0.06206458721246725
0.03278688524590164,1.0,0.06220222851709788
0.032825322391559206,1.0,0.0637111134091901
0.03286384976525822,1.0,0.06388948671290919
0.03290246768507638,1.0,0.06390774196430399
0.03294117647058824,1.0,0.06421968545828326
0.03297997644287397,1.0,0.0644697901511998
0.0330188679245283,1.0,0.0647311120687917
0.03305785123966942,1.0,0.06554581462606483
0.03309692671394799,1.0,0.06587651299565572
0.033136094674556214,1.0,0.06600618448166162
0.03317535545023697,1.0,0.06676534288629489
0.033214709371293,1.0,0.06694094995449144
0.0332541567695962,1.0,0.06796020320917326
0.03329369797859691,1.0,0.06796673891579748
0.03333333333333333,1.0,0.06827266567398958
0.033373063170441,1.0,0.0682852200131039
0.03341288782816229,1.0,0.06841162701837894
0.03345280764635603,1.0,0.0684351188862591
0.03349282296650718,1.0,0.06889628665940653
0.033532934131736525,1.0,0.06914205067886266
0.03357314148681055,1.0,0.06941491960318208
0.03361344537815126,1.0,0.06951827105487655
0.03365384615384615,1.0,0.06976225186992085
0.03369434416365824,1.0,0.07016243842137974
0.033734939759036145,1.0,0.07046037334637097
0.033775633293124246,1.0,0.07067695815429385
0.033816425120772944,1.0,0.07100828904153657
0.03393939393939394,1.0,0.07138746418458766
0.03398058252427184,1.0,0.07145372820673526
0.03402187120291616,1.0,0.07145656568998039
0.0340632603406326,1.0,0.07151463633677375
0.0341047503045067,1.0,0.07186753153332252
0.03414634146341464,1.0,0.07248565371724985
0.03418803418803419,1.0,0.07347155137316885
0.034229828850855744,1.0,0.07370906540289004
0.03427172582619339,1.0,0.07391903838478373
0.03431372549019608,1.0,0.07435252620046072
0.0343558282208589,1.0,0.07511118612168848
0.0343980343980344,1.0,0.075431795838632
0.03444034440344403,1.0,0.07574466278425086
0.034482758620689655,1.0,0.07584498086322776
0.0345252774352651,1.0,0.07681146810689402
0.0345679012345679,1.0,0.0771278610959892
0.034610630407911,1.0,0.07761055214022572
0.034653465346534656,1.0,0.07790804946077017
0.03469640644361834,1.0,0.07792051965390699
0.034739454094292806,1.0,0.07850721715123231
0.03482587064676617,1.0,0.07874206370839093
0.034869240348692404,1.0,0.07874517607305613
0.034912718204488775,1.0,0.07926361403862053
0.035,1.0,0.0797167712239215
0.03504380475594493,1.0,0.08008864733629478
0.03508771929824561,1.0,0.08039401904732431
0.03513174404015056,1.0,0.0805031700831672
0.035175879396984924,1.0,0.08098991735005978
0.03522012578616352,1.0,0.08108984266072147
0.03526448362720403,1.0,0.0813364390289156
0.03530895334174023,1.0,0.08176966136027901
0.03535353535353535,1.0,0.08192222298161615
0.035398230088495575,1.0,0.08314234333989433
0.035443037974683546,1.0,0.08318905509675405
0.035487959442332066,1.0,0.08338898191017416
0.03553299492385787,1.0,0.08379182828715122
0.035578144853875476,1.0,0.0842440050192723
0.035623409669211195,1.0,0.08451137423131154
0.035668789808917196,1.0,0.08542389090841135
0.03571428571428571,1.0,0.08595841941853674
0.035759897828863345,1.0,0.08632817782415099
0.03580562659846547,1.0,0.08652562312361434
0.03585147247119078,1.0,0.08659454175855143
0.035897435897435895,1.0,0.0872055189189232
0.03594351732991014,1.0,0.08768897784882927
0.03598971722365039,1.0,0.08773863481983678
0.036036036036036036,1.0,0.08782973407555868
0.03608247422680412,1.0,0.08790353186756422
0.03612903225806452,1.0,0.08819625434363078
0.03617571059431524,1.0,0.08841379201147793
0.03622250970245795,1.0,0.08842281533074316
0.03626943005181347,1.0,0.08858970805319512
0.03631647211413749,1.0,0.08869272567932118
0.03636363636363636,1.0,0.0888299792526278
0.036410923276983094,1.0,0.08953937073155142
0.036458333333333336,1.0,0.08990896115152362
0.03650586701434159,1.0,0.0903124889172226
0.03655352480417755,1.0,0.09082319014427609
0.036601307189542485,1.0,0.09095793847420885
0.03664921465968586,1.0,0.091118839554873
0.03669724770642202,1.0,0.09119017510662486
0.03674540682414698,1.0,0.09178972670880192
0.03679369250985545,1.0,0.09198266629347385
0.03684210526315789,1.0,0.09226990469105546
0.03689064558629776,1.0,0.0923112177940399
0.036939313984168866,1.0,0.09262473393190254
0.036988110964332896,1.0,0.0938355995691324
0.037037037037037035,1.0,0.09424724640623251
0.03708609271523179,1.0,0.09434766268447004
0.03713527851458886,1.0,0.09460858270938496
0.03718459495351926,1.0,0.09481276578418654
0.03723404255319149,1.0,0.09498756381646752
0.037283621837549935,1.0,0.0964243657906616
0.037333333333333336,1.0,0.09730777270651042
0.037383177570093455,1.0,0.09732877858013834
0.0374331550802139,1.0,0.09741713928283259
0.03748326639892905,1.0,0.09761105785246128
0.03753351206434316,1.0,0.09766396994070528
0.03758389261744966,1.0,0.09768721940453345
0.03763440860215054,1.0,0.09780201692806795
0.03768506056527591,1.0,0.09811542992106097
0.03773584905660377,1.0,0.0982131045226263
0.037786774628879895,1.0,0.09822231747859358
0.03783783783783784,1.0,0.09845976682459735
0.037889039242219216,1.0,0.09940403819593094
0.037940379403794036,1.0,0.09979913336200066
0.037991858887381276,1.0,0.0999096587779997
0.03804347826086957,1.0,0.1000269896693715
0.0380952380952381,1.0,0.10031435044173781
0.03814713896457766,1.0,0.10059570553805874
0.03819918144611187,1.0,0.10065812104518748
0.03825136612021858,1.0,0.1008670535414985
0.038303693570451436,1.0,0.10090034626431113
0.038356164383561646,1.0,0.10145296008002017
0.038408779149519894,1.0,0.10149586866046652
0.038461538461538464,1.0,0.10154476558248589
0.03851444291609354,1.0,0.10226674411940329
0.03856749311294766,1.0,0.10230184498342469
0.038620689655172416,1.0,0.10293103361025778
0.03867403314917127,1.0,0.1029735517461783
0.038781163434903045,1.0,0.10320587398013274
0.038834951456310676,1.0,0.1035373947720546
0.03888888888888889,1.0,0.10361938104153401
0.03894297635605007,1.0,0.10369108097976815
0.03899721448467967,1.0,0.10370922299119634
0.03905160390516039,1.0,0.10374373990019403
0.03910614525139665,1.0,0.10478105497376054
0.039160839160839164,1.0,0.10480953236829244
0.0392156862745098,1.0,0.1053143979098973
0.03927068723702665,1.0,0.10539896351496586
0.03932584269662921,1.0,0.10552853805272436
0.03938115330520394,1.0,0.10568862845090571
0.03943661971830986,1.0,0.10624403231927776
0.039492242595204514,1.0,0.10701167323569408
0.03954802259887006,1.0,0.1070362391364534
0.039603960396039604,1.0,0.1076682883887802
0.039660056657223795,1.0,0.10800209054506238
0.03971631205673759,1.0,0.10812925183549145
0.03977272727272727,1.0,0.10914407926271474
0.03982930298719772,1.0,0.10915753827796715
0.039886039886039885,1.0,0.10920149104389625
0.039942938659058486,1.0,0.10955001669152047
0.04,1.0,0.11005734640228416
0.04005722460658083,1.0,0.11009539892261953
0.04011461318051576,1.0,0.11011539952173292
0.040172166427546625,1.0,0.11065248162528352
0.040229885057471264,1.0,0.11101385744780266
0.04028776978417266,1.0,0.11134759688582417
0.040345821325648415,1.0,0.11139318181750754
0.04040404040404041,1.0,0.111620317611194
0.04046242774566474,1.0,0.11165528365387697
0.04052098408104197,1.0,0.11166229125886931
0.04057971014492753,1.0,0.11170814727267103
0.040638606676342524,1.0,0.11172159412259401
0.040697674418604654,1.0,0.11175785363297919
0.040756914119359534,1.0,0.11193242507627063
0.04081632653061224,1.0,0.11249120419482944
0.040875912408759124,1.0,0.11273436977152475
0.04093567251461988,1.0,0.1130807968232542
0.040995607613469986,1.0,0.11336702382364044
0.04105571847507331,1.0,0.11366279206391201
0.041116005873715125,1.0,0.11384138054508326
0.041176470588235294,1.0,0.11388180598418889
0.041237113402061855,1.0,0.11488903199735255
0.04129793510324484,1.0,0.1152835153032787
0.0413589364844904,1.0,0.11530989245744892
0.04142011834319527,1.0,0.11542579877543427
0.04148148148148148,1.0,0.11567577214538542
0.04154302670623145,1.0,0.11572604779019496
0.041604754829123326,1.0,0.11582653905166355
0.041666666666666664,1.0,0.11589556670790509
0.041728763040238454,1.0,0.11606553607043021
0.041791044776119404,1.0,0.11622092847292563
0.04185351270553064,1.0,0.11657310377401758
0.041916167664670656,1.0,0.11679690802238615
0.041979010494752625,1.0,0.11682349469388698
0.042105263157894736,1.0,0.11690224962926184
0.04216867469879518,1.0,0.11700968937768588
0.042232277526395176,1.0,0.11748578183484942
0.04229607250755287,1.0,0.11816528222345477
0.04236006051437216,1.0,0.11816682166751681
0.04242424242424243,1.0,0.11865601954726664
0.042488619119878605,1.0,0.11927263735263047
0.0425531914893617,1.0,0.1196069624056578
0.0426179604261796,1.0,0.1196548133774883
0.042682926829268296,1.0,0.12055679308840193
0.042748091603053436,1.0,0.12065591036672776
0.04281345565749235,1.0,0.12088359341395048
0.042879019908116385,1.0,0.12143522796366683
0.04294478527607362,1.0,0.1218692071626133
0.043010752688172046,1.0,0.12192773690655132
0.043076923076923075,1.0,0.12201855774323266
